id,business_category,product_name,product_number,product_type,product_trigram,prerequisite,available_pricing,default_support_level,ext_enterprise_user,remote_access,licensing_structure,withdrawn_after,portfolio_type,portfolio_product,included_product_numbers,included_item_names,ds_offerings
3115,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus Exp Teaching Ed Extra Sessions Parasolid,5CP-Q6T-X,Shareable,Q6T-X,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3116,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Teaching Suite,5TP-Q9T,Token-Based,Q9T,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Token Based,,,,,,Licensed Program
3117,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus Advanced 2000 EEVC Side Crash Barrier Model V1.2-1,5CP-QAB-EDU,Shareable,QAB-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3118,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus/CAE (2-5),5CP-QAE-1EDU,Shareable,QAE-1EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3119,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus/CAE (6-20),5CP-QAE-2EDU,Shareable,QAE-2EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3120,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus/CAE (21+),5CP-QAE-3EDU,Shareable,QAE-3EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3121,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus Interface for MSC.ADAMS,5CP-QAI-EDU,Shareable,QAI-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3122,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus Research Base License,5CP-QAR,Token-Based,QAR,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Token Based,,,,,,Licensed Program
3123,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus Analysis Tokens (6-100),5CP-QAT-1EDU,Token-Based,QAT-1EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Token Based,,,,,,Licensed Program
3124,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus Analysis Tokens (101+),5CP-QAT-2EDU,Token-Based,QAT-2EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Token Based,,,,,,Licensed Program
3125,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Research Interactive Seats (2-5),5CP-QAX-1EDU,Shareable,QAX-1EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3126,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Research Interactive Seats (6-20),5CP-QAX-2EDU,Shareable,QAX-2EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3127,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Research Interactive Seats (21+),5CP-QAX-3EDU,Shareable,QAX-3EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3128,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Extended Research Interface,5CP-QAX-EDU,Shareable,QAX-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3129,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus BioRID II Crash Dummy Model V2.2-1 (per job),5CP-QBD-EDU,Shareable,QBD-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3130,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus/CAE Geometry translator for CATIA V5,5CP-QC5-EDU,Shareable,QC5-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3131,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus/CAE Associative Interface for CATIA V5-6R2015,5CP-QCI-EDU,Shareable,QCI-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3132,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Composites Modeler for Abaqus/CAE,5CP-QCM-EDU,Shareable,QCM-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3133,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic CZone for Abaqus Pack (CZone tokens 1-5),5CP-QCZ-1EDU,Token-Based,QCZ-1EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Token Based,,,,,,Licensed Program
3134,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic CZone for Abaqus Pack (additional CZone tokens),5CP-QCZ-2EDU,Token-Based,QCZ-2EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Token Based,,,,,,Licensed Program
3135,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus EEVC Crash Barrier Model V1.3-2,5CP-QEB-EDU,Shareable,QEB-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3145,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus/CAE Geometry translator for CATIA V4,5CP-QG4-EDU,Shareable,QG4-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3146,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus/CAE Geometry translator for I-DEAS NX,5CP-QGI-EDU,Shareable,QGI-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3147,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus Geometry translator for Parasolid,5CP-QGP-EDU,Shareable,QGP-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3148,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Living Heart Human Model,5CP-QHH-EDU,Shareable,QHH-EDU,Information not available,YLC,Advantage,N,N,Concurrent,,,,,,Licensed Program
3149,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus IIHS Crash Barrier Model V1.1-3 (per job),5CP-QIB-EDU,Shareable,QIB-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3150,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Teaching Interactive Seats,5CP-QIT,Shareable,QIT,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Token Based,,,,,,Licensed Program
3151,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus Co-simulation with MADYMO,5MP-QMA-EDU,System,QMA-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,System,,,,,,Licensed Program
3152,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus Interface for Moldflow,5CP-QMI-EDU,Shareable,QMI-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3153,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus Co-simulation with MpCCI,5MP-QMP-EDU,System,QMP-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,System,,,,,,Licensed Program
3154,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus NHTSA Crash Barrier Model V1.3-3 (per job),5CP-QNB-EDU,Shareable,QNB-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3155,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus Pedestrian Headform Models V1.2-1,5CP-QPH-EDU,Shareable,QPH-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,System,,,,,,Licensed Program
3156,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus/CAE Associative Interface for Pro/ENGINEER 20150320,5CP-QPI-EDU,Shareable,QPI-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3157,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Research Suite,5TP-QRX,Token-Based,QRX,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Token Based,,,,,,Licensed Program
3158,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus/CAE Associative Interface for SolidWorks 1.9,5CP-QSI-EDU,Shareable,QSI-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3159,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus/CAE Topology Optimization Module (ATOM),5CP-QTO-EDU,Shareable,QTO-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3160,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Teaching Execute Tokens,5TP-QTT,Token-Based,QTT,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Token Based,,,,,,Licensed Program
3161,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Abaqus WorldSID 50 Crash Test Dummy Model V3.1-1 (per job),5CP-QWD-EDU,Shareable,QWD-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Concurrent,,,,,,Licensed Program
3162,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Extended Research Base License,5TP-QXR,Token-Based,QXR,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Token Based,,,,,,Licensed Program
3163,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Research Execute Tokens (6-100),5TP-QXT-1EDU,Token-Based,QXT-1EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Token Based,,,,,,Licensed Program
3164,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Research Execute Tokens (101+),5TP-QXT-2EDU,Token-Based,QXT-2EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Token Based,,,,,,Licensed Program
3165,SIMULIA Abaqus & Isight (Academic),SIMULIA Academic Extended Research Execute,5TP-QXT-EDU,Token-Based,QXT-EDU,Information not available,PLC/YLC/TBL2/TBL3,To be completed,N,N,Token Based,,,,,,Licensed Program
3072,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus for CATIA V5 Analysis Pack,5TB-QCP,Package,QCP,Information not available,PLC/YLC/TBL2/TBL3,Advantage,N,N,Token Based,,,,,,Licensed Program
3073,SIMULIA Abaqus Unified FEA,SIMULIA fe-safe/Custom Module Framework,5CP-QF2,Shareable,QF2,Information not available,PLC/YLC/TBL2/TBL3,Advantage,N,N,Concurrent,,,,,,Licensed Program
3074,SIMULIA Abaqus Unified FEA,SIMULIA fe-safe/TURBOlife,5CP-QF4,Shareable,QF4,Information not available,PLC/YLC/TBL2/TBL3,Advantage,N,N,Concurrent,,,,,,Licensed Program
3075,SIMULIA Abaqus Unified FEA,SIMULIA fe-safe/TMF 2016,5CP-QF5,Shareable,QF5,Information not available,PLC/YLC/TBL2/TBL3,Advantage,N,N,Concurrent,,,,,,Licensed Program
3076,SIMULIA Abaqus Unified FEA,SIMULIA Verity Module in fe-safe,5CP-QF8,Shareable,QF8,Information not available,PLC/YLC/TBL2/TBL3,Advantage,N,N,Concurrent,,,,,,Licensed Program
3077,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus/CAE Geometry translator for I-DEAS NX,5CP-QGI,Shareable,QGI,Information not available,PLC/YLC/TBL2/TBL3,Advantage,N,N,Concurrent,,,,,,Licensed Program
3078,SIMULIA Abaqus Unified FEA,SIMULIA Starter Pack Abaqus/CAE Geometry translator for I-DEAS NX,5CP-QGI-S,Shareable,QGI-S,Information not available,PLC/YLC/TBL2/TBL3,Advantage,N,N,Concurrent,,,,,,Licensed Program
3079,SIMULIA Abaqus Unified FEA,SIMULIA Living Heart Human Model,5CP-QHH,Shareable,QHH,Information not available,YLC,Advantage,N,N,Concurrent,,,,,,Licensed Program
3080,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus Co-simulation with MADYMO,5MP-QMA,System,QMA,Information not available,PLC/YLC/TBL2/TBL3,Advantage,N,N,System,,,,,,Licensed Program
3081,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus AMS (personal),5MP-QMS-1,Shareable,QMS-1,Information not available,PLC/YLC/TBL2/TBL3,Advantage,N,N,System,,,,,,Licensed Program
3082,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus AMS (workgroup),5MP-QMS-2,Shareable,QMS-2,Information not available,PLC/YLC/TBL2/TBL3,Advantage,N,N,System,,,,,,Licensed Program
3083,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus AMS (Enterprise),5MP-QMS-3,Shareable,QMS-3,Information not available,PLC/YLC/TBL2/TBL3,Advantage,N,N,System,,,,,,Licensed Program
3084,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus Portfolio Pack (Standard),5TP-QPS,Token-Based,QPS,Information not available,PLC/YLC/TBL2/TBL3,Advantage,N,N,Token Based,,,,,,Licensed Program
3085,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus Portfolio Pack (Standard & Explicit),5TP-QPX,Token-Based,QPX,Information not available,PLC/YLC/TBL2/TBL3,Advantage,N,N,Token Based,,,,,,Licensed Program
374,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus Advanced 2000 EEVC Side Crash Barrier Model V1.2-1 (1 job),5CP-QAB-1,Shareable,QAB-1,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
375,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus Advanced 2000 EEVC Side Crash Barrier Model V1.2-1 (10 jobs),5CP-QAB-10,Shareable,QAB-10,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
376,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus Advanced 2000 EEVC Side Crash Barrier Model V1.2-1 (2 jobs),5CP-QAB-2,Shareable,QAB-2,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
377,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus Advanced 2000 EEVC Side Crash Barrier Model V1.2-1 (3 jobs),5CP-QAB-3,Shareable,QAB-3,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
378,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus Advanced 2000 EEVC Side Crash Barrier Model V1.2-1 (4 jobs),5CP-QAB-4,Shareable,QAB-4,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
379,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus Advanced 2000 EEVC Side Crash Barrier Model V1.2-1 (5 jobs),5CP-QAB-5,Shareable,QAB-5,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
380,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus Advanced 2000 EEVC Side Crash Barrier Model V1.2-1 (6 jobs),5CP-QAB-6,Shareable,QAB-6,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
381,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus Advanced 2000 EEVC Side Crash Barrier Model V1.2-1 (7 jobs),5CP-QAB-7,Shareable,QAB-7,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
382,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus Advanced 2000 EEVC Side Crash Barrier Model V1.2-1 (8 jobs),5CP-QAB-8,Shareable,QAB-8,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
383,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus Advanced 2000 EEVC Side Crash Barrier Model V1.2-1 (9 jobs),5CP-QAB-9,Shareable,QAB-9,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
384,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus/CAE,5CP-QAE,Shareable,QAE,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
385,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus Interface for MSC Adams,5CP-QAI,Shareable,QAI,5TP-Q1A or 5TP-Q1P or 5TP-Q2A or 5TP-Q2P or 5TP-Q3A or 5TP-QAP or 5TP-QCP or 5TP-QXP or 5TP-QXT,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,6.13-AP,,,,,Licensed Program
386,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus/CAE Extended,5CP-QAX,Shareable,QAX,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
387,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus BioRID II Crash Dummy Model V2.2-1 (1 job),5CP-QBD-1,Shareable,QBD-1,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
388,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus BioRID II Crash Dummy Model V2.2-1 (10 jobs),5CP-QBD-10,Shareable,QBD-10,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
389,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus BioRID II Crash Dummy Model V2.2-1 (2 jobs),5CP-QBD-2,Shareable,QBD-2,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
390,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus BioRID II Crash Dummy Model V2.2-1 (3 jobs),5CP-QBD-3,Shareable,QBD-3,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
391,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus BioRID II Crash Dummy Model V2.2-1 (4 jobs),5CP-QBD-4,Shareable,QBD-4,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
392,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus BioRID II Crash Dummy Model V2.2-1 (5 jobs),5CP-QBD-5,Shareable,QBD-5,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
393,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus BioRID II Crash Dummy Model V2.2-1 (6 jobs),5CP-QBD-6,Shareable,QBD-6,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
394,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus BioRID II Crash Dummy Model V2.2-1 (7 jobs),5CP-QBD-7,Shareable,QBD-7,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
395,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus BioRID II Crash Dummy Model V2.2-1 (8 jobs),5CP-QBD-8,Shareable,QBD-8,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
396,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus BioRID II Crash Dummy Model V2.2-1 (9 jobs),5CP-QBD-9,Shareable,QBD-9,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
397,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus/CAE Associative Interface for CATIA V5-6R2014,5CP-QCI,Shareable,QCI,5TP-Q1A or 5TP-Q1P or 5TP-Q2A or 5TP-Q2P or 5TP-Q3A or 5TP-QAP or 5TP-QPS or 5TP-QPX or 5TP-QPP or 5CP-QAE or 5CP-QAX or 5TP-QYP or 5TP-QXP or 5TP-QXT or 5TP-QYT,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
398,SIMULIA Abaqus Unified FEA,SIMULIA Starter Pack Abaqus/CAE Associative Interface for CATIA V5-6R2014,5CP-QCI-S,Shareable,QCI-S,5TP-Q1S or 5TP-Q2S or 5TP-Q3S or 5TP-Q4S,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
399,SIMULIA Abaqus Unified FEA,SIMULIA Composites Modeler for Abaqus/CAE 2014.0908,5CP-QCM,Shareable,QCM,5CP-QAE or 5TP-Q1P or 5TP-Q2P or 5CP-QAX or 5TP-Q3A or 5TP-Q3B or 5TP-QAP or 5TP-QPP or 5TP-QCP or 5TB-QCP or 5TP-QXP or 5TP-QYP or 5TP-QXT or 5TP-QYT,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
400,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus EEVC Crash Barrier Model V1.3-2 (1 job),5CP-QEB-1,Shareable,QEB-1,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
401,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus EEVC Crash Barrier Model V1.3-2 (10 jobs),5CP-QEB-10,Shareable,QEB-10,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
402,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus EEVC Crash Barrier Model V1.3-2 (2 jobs),5CP-QEB-2,Shareable,QEB-2,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
403,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus EEVC Crash Barrier Model V1.3-2 (3 jobs),5CP-QEB-3,Shareable,QEB-3,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
404,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus EEVC Crash Barrier Model V1.3-2 (4 jobs),5CP-QEB-4,Shareable,QEB-4,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
405,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus EEVC Crash Barrier Model V1.3-2 (5 jobs),5CP-QEB-5,Shareable,QEB-5,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
406,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus EEVC Crash Barrier Model V1.3-2 (6 jobs),5CP-QEB-6,Shareable,QEB-6,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
407,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus EEVC Crash Barrier Model V1.3-2 (7 jobs),5CP-QEB-7,Shareable,QEB-7,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
408,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus EEVC Crash Barrier Model V1.3-2 (8 jobs),5CP-QEB-8,Shareable,QEB-8,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
409,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus EEVC Crash Barrier Model V1.3-2 (9 jobs),5CP-QEB-9,Shareable,QEB-9,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
410,SIMULIA Abaqus Unified FEA,SIMULIA fe-safe/safe4fatigue 6.5-01,5CP-QF1,Shareable,QF1,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
411,SIMULIA Abaqus Unified FEA,SIMULIA fe-safe/Rotate 6.4,5CP-QF6,Shareable,QF6,5CP-QFS,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,6.13,,,,,Licensed Program
412,SIMULIA Abaqus Unified FEA,SIMULIA fe-safe/Composites 6.4-02,5CP-QF7,Shareable,QF7,5CP-QFS or (5CP-QAX and (5TP-QXT or 5TP-QOX or 5TP-QOO)) or (5CP-QFX and (5TP-QXT or 5TP-QOX or 5TP-QOO)),PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,6.13-AP,,,,,Licensed Program
413,SIMULIA Abaqus Unified FEA,SIMULIA fe-safe/Rubber 6.5-01,5CP-QF9,Shareable,QF9,5CP-QFS or (5CP-QAX and (5TP-QXT or 5TP-QOX or 5TP-QOO or 5MP-S6A)) or (5CP-QFX and (5TP-QXT or 5TP-QOX or 5TP-QOO or 5MP-S6A)),PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
414,SIMULIA Abaqus Unified FEA,SIMULIA fe-safe 6.5-01,5CP-QFS,Shareable,QFS,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
415,SIMULIA Abaqus Unified FEA,SIMULIA fe-safe client 6.5-01,5CP-QFX,Shareable,QFX,5TP-QXT or 5TP-QOX or 5TP-QOO or 5MP-S6A,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
416,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus/CAE Geometry translator for CATIA V4,5CP-QG4,Shareable,QG4,5TP-Q1A or 5TP-Q1P or 5TP-Q2A or 5TP-Q2P or 5TP-Q3A or 5TP-QAP or 5TP-QPS or 5TP-QPX or 5TP-QPP or 5CP-QAE or 5CP-QAX or 5TP-QYP or 5TP-QXP or 5TP-QXT or 5TP-QYT,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
417,SIMULIA Abaqus Unified FEA,SIMULIA Starter Pack Abaqus/CAE Geometry translator for CATIA V4,5CP-QG4-S,Shareable,QG4-S,5TP-Q1S or 5TP-Q2S or 5TP-Q3S or 5TP-Q4S,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
418,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus/CAE Geometry translator for Parasolid,5CP-QGP,Shareable,QGP,5TP-Q1A or 5TP-Q1P or 5TP-Q2A or 5TP-Q2P or 5TP-Q3A or 5TP-QAP or 5TP-QPS or 5TP-QPX or 5TP-QPP or 5CP-QAE or 5CP-QAX or 5TP-QYP or 5TP-QXP or 5TP-QXT or 5TP-QYT,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
419,SIMULIA Abaqus Unified FEA,SIMULIA Starter Pack Abaqus/CAE Geometry translator for Parasolid,5CP-QGP-S,Shareable,QGP-S,5TP-Q1S or 5TP-Q2S or 5TP-Q3S or 5TP-Q4S,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
420,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus IIHS Crash Barrier Model V1.1-3 (1 job),5CP-QIB-1,Shareable,QIB-1,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
421,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus IIHS Crash Barrier Model V1.1-3 (10 jobs),5CP-QIB-10,Shareable,QIB-10,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
422,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus IIHS Crash Barrier Model V1.1-3 (2 jobs),5CP-QIB-2,Shareable,QIB-2,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
423,SIMULIA Abaqus Unified FEA,SIMULIA Abaqus IIHS Crash Barrier Model V1.1-3 (3 jobs),5CP-QIB-3,Shareable,QIB-3,,PLC/YLC/TBL2/TBL3,Advantage,No,No,Concurrent,,,,,,Licensed Program
